date,day,weather,condition,climate,random1,random2,random3
2022-04-25, 金, 雷雨, soso, -0.279, トンカツ, テニス, ラットプルダウン
2022-04-26, 土, 雷雨, bad, 27.801, 天丼, サッカー, デッドリフト
2022-04-27, 日, 晴, awesome, 9.075, 天丼, 野球, 腹筋
2022-04-28, 月, 雲, bad, 16.632, ししゃも, サッカー, ダンベルカール
2022-04-29, 火, 雨, tired, 10.659, トンカツ, サッカー, 背筋
2022-04-30, 水, 雲, tired, -1.817, トンカツ, スキー, デッドリフト
2022-05-01, 木, 雷雨, bad, 28.821, とん丼, 野球, ラットプルダウン
2022-05-02, 金, 晴, soso, 22.778, 牛丼, バレーボール, アームカール
2022-05-03, 土, 雷雨, bad, 10.365, ハンバーガー, テニス, 腹筋
2022-05-04, 日, 雷雨, bad, 25.114, トンカツ, テニス, 背筋
2022-05-05, 月, 晴, awesome, 22.192, 天丼, バレーボール, ダンベルカール
2022-05-06, 火, 雷雨, exhausted, 20.847, とん丼, ラグビー, アームカール
2022-05-07, 水, 雨, good, 3.462, ハンバーガー, ラグビー, デッドリフト
2022-05-08, 木, 雷雨, soso, 5.773, ハンバーガー, バスケ, 背筋
2022-05-09, 金, 雨, exhausted, 16.746, 牛丼, サッカー, 背筋
2022-05-10, 土, 雷雨, good, 26.943, とん丼, サッカー, ラットプルダウン
2022-05-11, 日, 雨, soso, 14.815, 牛丼, ラクロス, 腹筋
2022-05-12, 月, 雷雨, soso, -0.869, ハンバーガー, バレーボール, ラットプルダウン
2022-05-13, 火, 雷雨, good, -8.837, 天丼, 野球, アームカール
2022-05-14, 水, 晴, bad, 14.542, 牛丼, バレーボール, 背筋
2022-05-15, 木, 雷雨, bad, 11.201, とん丼, バスケ, アームカール
2022-05-16, 金, 雲, awesome, 27.060, ハンバーガー, テニス, 背筋
2022-05-17, 土, 晴, bad, 29.959, 天丼, テニス, アームカール
2022-05-18, 日, 雷雨, bad, 22.692, ハンバーガー, バスケ, デッドリフト
2022-05-19, 月, 雨, exhausted, -1.606, 天丼, ラグビー, 背筋
2022-05-20, 火, 雨, exhausted, 1.628, ハンバーガー, 野球, プルダウン
2022-05-21, 水, 雷雨, good, 20.412, トンカツ, バレーボール, 背筋
2022-05-22, 木, 晴, tired, 16.416, 天丼, サッカー, プルダウン
2022-05-23, 金, 雷雨, soso, 11.979, 牛丼, テニス, 背筋
2022-05-24, 土, 晴, soso, -4.710, ししゃも, サッカー, ラットプルダウン
2022-05-25, 日, 晴, bad, -3.281, 牛丼, サッカー, プルダウン
2022-05-26, 月, 雲, tired, 15.848, 牛丼, バレーボール, ラットプルダウン
2022-05-27, 火, 雨, tired, 14.639, とん丼, バレーボール, プルダウン
2022-05-28, 水, 雲, awesome, 13.462, ししゃも, サッカー, ラットプルダウン
2022-05-29, 木, 雲, awesome, 5.356, 牛丼, テニス, デッドリフト
2022-05-30, 金, 雲, tired, -2.297, 牛丼, ラグビー, 背筋
2022-05-31, 土, 雷雨, good, 28.547, ハンバーガー, ラグビー, 背筋
2022-06-01, 日, 雷雨, bad, 10.199, トンカツ, ラクロス, プルダウン
2022-06-02, 月, 雷雨, good, 27.302, ハンバーガー, サッカー, 背筋
2022-06-03, 火, 雲, soso, 14.974, 天丼, スキー, 腹筋
2022-06-04, 水, 雷雨, awesome, 28.676, ハンバーガー, ラクロス, 背筋
2022-06-05, 木, 雷雨, bad, 23.803, ハンバーガー, スキー, ダンベルカール
2022-06-06, 金, 晴, bad, -3.930, 牛丼, ラグビー, デッドリフト
2022-06-07, 土, 雨, exhausted, -3.617, ししゃも, バレーボール, ダンベルカール
2022-06-08, 日, 雨, awesome, 14.817, ハンバーガー, ラクロス, プルダウン
2022-06-09, 月, 晴, tired, 19.481, 天丼, スキー, ダンベルカール
2022-06-10, 火, 晴, bad, 8.942, 天丼, バレーボール, ラットプルダウン
2022-06-11, 水, 雲, tired, -9.669, ししゃも, ラクロス, アームカール
2022-06-12, 木, 晴, bad, 15.395, トンカツ, サッカー, ラットプルダウン
2022-06-13, 金, 雨, awesome, 14.190, ししゃも, ラクロス, 背筋
2022-06-14, 土, 晴, soso, 29.488, とん丼, バレーボール, ダンベルカール
2022-06-15, 日, 雲, bad, 7.953, ししゃも, ラグビー, 背筋
2022-06-16, 月, 雷雨, exhausted, -7.193, ししゃも, ラクロス, 背筋
2022-06-17, 火, 雷雨, good, -7.000, ししゃも, サッカー, プルダウン
2022-06-18, 水, 雲, awesome, 29.421, トンカツ, ラクロス, デッドリフト
2022-06-19, 木, 晴, soso, 7.455, ししゃも, ラクロス, ダンベルカール
2022-06-20, 金, 雲, awesome, -8.254, 天丼, バスケ, アームカール
2022-06-21, 土, 雷雨, soso, -6.539, トンカツ, サッカー, 腹筋
2022-06-22, 日, 晴, good, -2.695, とん丼, 野球, アームカール
2022-06-23, 月, 晴, awesome, 25.602, ししゃも, ラグビー, ダンベルカール
2022-06-24, 火, 雲, awesome, -3.299, 牛丼, 野球, アームカール
2022-06-25, 水, 晴, exhausted, 8.802, とん丼, 野球, プルダウン
2022-06-26, 木, 雲, good, -6.905, ししゃも, スキー, デッドリフト
2022-06-27, 金, 雲, awesome, -1.414, トンカツ, バレーボール, 腹筋
2022-06-28, 土, 晴, soso, 15.668, ハンバーガー, スキー, デッドリフト
2022-06-29, 日, 晴, exhausted, 22.330, とん丼, サッカー, 腹筋
2022-06-30, 月, 晴, exhausted, 24.374, 牛丼, バレーボール, 背筋
2022-07-01, 火, 晴, awesome, -0.256, 牛丼, サッカー, ダンベルカール
2022-07-02, 水, 晴, tired, 11.978, とん丼, スキー, プルダウン
2022-07-03, 木, 雨, exhausted, -9.668, とん丼, ラクロス, 背筋
2022-07-04, 金, 雷雨, soso, -3.225, 天丼, バスケ, 腹筋
2022-07-05, 土, 晴, tired, 10.967, とん丼, ラクロス, デッドリフト
2022-07-06, 日, 晴, bad, 18.814, 天丼, 野球, 腹筋
2022-07-07, 月, 雨, bad, 5.374, ししゃも, テニス, アームカール
2022-07-08, 火, 晴, bad, 17.323, 牛丼, サッカー, アームカール
2022-07-09, 水, 雲, bad, 28.106, 牛丼, サッカー, ダンベルカール
2022-07-10, 木, 雲, tired, -5.022, 天丼, テニス, 腹筋
2022-07-11, 金, 雲, good, -7.831, ししゃも, バレーボール, 腹筋
2022-07-12, 土, 雨, bad, 11.871, ししゃも, サッカー, アームカール
2022-07-13, 日, 晴, awesome, -9.489, 牛丼, テニス, 腹筋
2022-07-14, 月, 晴, soso, 9.123, トンカツ, ラグビー, プルダウン
2022-07-15, 火, 雨, exhausted, 9.287, ハンバーガー, バレーボール, 背筋
2022-07-16, 水, 雨, tired, 6.558, ハンバーガー, バスケ, プルダウン
2022-07-17, 木, 雷雨, awesome, -1.919, ししゃも, ラクロス, プルダウン
2022-07-18, 金, 雲, bad, 22.313, ハンバーガー, 野球, プルダウン
2022-07-19, 土, 雲, awesome, 17.760, ハンバーガー, 野球, ラットプルダウン
2022-07-20, 日, 晴, tired, 2.668, ししゃも, バレーボール, プルダウン
2022-07-21, 月, 雲, bad, 14.655, 天丼, バレーボール, ラットプルダウン
2022-07-22, 火, 雨, bad, 20.381, とん丼, サッカー, アームカール
2022-07-23, 水, 雨, soso, 20.962, 天丼, バレーボール, プルダウン
2022-07-24, 木, 雨, good, 4.198, ししゃも, サッカー, ラットプルダウン
2022-07-25, 金, 雲, soso, 22.626, トンカツ, バスケ, デッドリフト
2022-07-26, 土, 雲, bad, 15.298, 牛丼, バスケ, ラットプルダウン
2022-07-27, 日, 雨, exhausted, 29.175, とん丼, 野球, 背筋
2022-07-28, 月, 雨, soso, -9.844, ハンバーガー, ラクロス, プルダウン
2022-07-29, 火, 雷雨, soso, 17.991, 天丼, サッカー, 背筋
2022-07-30, 水, 晴, good, 12.976, トンカツ, テニス, プルダウン
2022-07-31, 木, 晴, bad, -1.054, ハンバーガー, バレーボール, ダンベルカール
2022-08-01, 金, 雷雨, awesome, 21.223, 天丼, ラグビー, アームカール
2022-08-02, 土, 晴, exhausted, 11.315, ししゃも, 野球, プルダウン
2022-08-03, 日, 雷雨, exhausted, 12.945, とん丼, テニス, ダンベルカール
2022-08-04, 月, 晴, soso, 7.878, ハンバーガー, ラクロス, プルダウン
2022-08-05, 火, 雨, exhausted, 9.249, とん丼, サッカー, 背筋
2022-08-06, 水, 雨, tired, 19.874, とん丼, サッカー, デッドリフト
2022-08-07, 木, 雨, good, -3.244, ハンバーガー, テニス, ラットプルダウン
2022-08-08, 金, 雲, good, 15.016, 天丼, ラグビー, プルダウン
2022-08-09, 土, 雷雨, bad, 14.002, ししゃも, バレーボール, プルダウン
2022-08-10, 日, 晴, soso, 23.652, ハンバーガー, スキー, 腹筋
2022-08-11, 月, 晴, exhausted, 19.755, 牛丼, 野球, ダンベルカール
2022-08-12, 火, 雨, good, -4.766, 天丼, テニス, デッドリフト
2022-08-13, 水, 雷雨, soso, 8.803, 天丼, サッカー, デッドリフト
2022-08-14, 木, 雨, good, 1.271, とん丼, スキー, デッドリフト
2022-08-15, 金, 雲, bad, 21.150, ハンバーガー, ラグビー, プルダウン
2022-08-16, 土, 雨, soso, -6.027, 天丼, ラクロス, ラットプルダウン
2022-08-17, 日, 雷雨, awesome, 5.417, トンカツ, 野球, 腹筋
2022-08-18, 月, 晴, bad, 5.524, ししゃも, バスケ, アームカール
2022-08-19, 火, 雷雨, exhausted, 4.376, とん丼, ラグビー, アームカール
2022-08-20, 水, 晴, tired, 25.294, とん丼, バスケ, アームカール
2022-08-21, 木, 晴, bad, 16.938, ハンバーガー, ラクロス, プルダウン
2022-08-22, 金, 雲, soso, 21.031, 牛丼, テニス, プルダウン
2022-08-23, 土, 雷雨, tired, 26.759, 牛丼, ラクロス, デッドリフト
2022-08-24, 日, 雲, tired, 22.516, とん丼, スキー, 背筋
2022-08-25, 月, 雨, soso, -5.551, 牛丼, スキー, アームカール
2022-08-26, 火, 雲, awesome, 28.743, 牛丼, バスケ, プルダウン
2022-08-27, 水, 雨, awesome, -8.138, 天丼, テニス, アームカール
2022-08-28, 木, 雷雨, awesome, -8.060, とん丼, ラグビー, ダンベルカール
2022-08-29, 金, 晴, soso, 26.711, ししゃも, サッカー, 腹筋
2022-08-30, 土, 晴, soso, 24.044, とん丼, 野球, ダンベルカール
2022-08-31, 日, 雨, good, 5.461, ししゃも, テニス, アームカール
2022-09-01, 月, 雲, bad, 12.432, トンカツ, 野球, 背筋
2022-09-02, 火, 雨, good, 20.207, 牛丼, ラグビー, ダンベルカール
2022-09-03, 水, 雷雨, bad, 5.848, 天丼, バスケ, 腹筋
2022-09-04, 木, 雨, exhausted, -2.636, 天丼, ラクロス, ダンベルカール
2022-09-05, 金, 雲, soso, 18.026, 天丼, ラグビー, ダンベルカール
2022-09-06, 土, 雨, exhausted, 7.752, ししゃも, バレーボール, プルダウン
2022-09-07, 日, 雲, bad, 1.979, ハンバーガー, スキー, デッドリフト
2022-09-08, 月, 晴, soso, 5.503, 牛丼, テニス, ラットプルダウン
2022-09-09, 火, 晴, bad, 15.325, ししゃも, 野球, プルダウン
2022-09-10, 水, 雷雨, exhausted, 2.775, 天丼, バスケ, 腹筋
2022-09-11, 木, 雨, soso, 8.155, とん丼, ラクロス, プルダウン
2022-09-12, 金, 晴, tired, 24.580, ししゃも, バスケ, 腹筋
2022-09-13, 土, 雲, soso, 25.104, ししゃも, ラクロス, ラットプルダウン
2022-09-14, 日, 雲, soso, 23.700, 天丼, ラクロス, ダンベルカール
2022-09-15, 月, 晴, tired, 29.827, トンカツ, バレーボール, プルダウン
2022-09-16, 火, 雲, tired, 7.744, ハンバーガー, ラクロス, デッドリフト
2022-09-17, 水, 晴, soso, 28.644, 天丼, スキー, 背筋
2022-09-18, 木, 雷雨, awesome, -0.831, トンカツ, テニス, プルダウン
2022-09-19, 金, 雨, exhausted, 7.287, ししゃも, 野球, 腹筋
2022-09-20, 土, 雨, good, -1.525, ハンバーガー, サッカー, 腹筋
2022-09-21, 日, 雲, tired, 3.143, 牛丼, ラグビー, アームカール
2022-09-22, 月, 雨, good, 21.238, とん丼, サッカー, ダンベルカール
2022-09-23, 火, 雷雨, tired, 8.726, とん丼, ラグビー, プルダウン
2022-09-24, 水, 雷雨, exhausted, -6.768, トンカツ, 野球, ラットプルダウン
2022-09-25, 木, 雲, soso, 9.461, とん丼, スキー, ダンベルカール
2022-09-26, 金, 晴, good, 28.184, 牛丼, バレーボール, ラットプルダウン
2022-09-27, 土, 晴, exhausted, 15.678, 天丼, ラクロス, ラットプルダウン
2022-09-28, 日, 晴, bad, -8.135, 牛丼, バレーボール, デッドリフト
2022-09-29, 月, 雷雨, exhausted, 14.763, 天丼, ラグビー, デッドリフト
2022-09-30, 火, 雨, good, 22.362, ハンバーガー, テニス, プルダウン
2022-10-01, 水, 晴, bad, -7.827, ハンバーガー, テニス, 腹筋
2022-10-02, 木, 雷雨, soso, 13.463, 牛丼, バレーボール, 背筋
2022-10-03, 金, 雷雨, awesome, 14.814, とん丼, スキー, 腹筋
2022-10-04, 土, 雨, bad, 1.559, 牛丼, バスケ, ダンベルカール
2022-10-05, 日, 雨, tired, 24.004, ししゃも, 野球, 腹筋
2022-10-06, 月, 雨, tired, -1.976, とん丼, サッカー, デッドリフト
2022-10-07, 火, 雷雨, bad, 29.482, 牛丼, ラクロス, 腹筋
2022-10-08, 水, 雨, awesome, 29.230, ししゃも, ラクロス, ラットプルダウン
2022-10-09, 木, 晴, tired, 9.877, とん丼, テニス, プルダウン
2022-10-10, 金, 雲, soso, 12.662, ししゃも, バスケ, デッドリフト
2022-10-11, 土, 雨, soso, 26.360, ししゃも, バレーボール, デッドリフト
2022-10-12, 日, 雷雨, good, 1.315, ししゃも, バスケ, アームカール
2022-10-13, 月, 雷雨, soso, 12.211, 牛丼, サッカー, プルダウン
2022-10-14, 火, 雲, bad, 2.373, ハンバーガー, テニス, ラットプルダウン
2022-10-15, 水, 雨, bad, -1.598, 天丼, バレーボール, プルダウン
2022-10-16, 木, 雲, exhausted, -3.873, とん丼, ラグビー, 腹筋
2022-10-17, 金, 雲, bad, -2.191, とん丼, サッカー, ダンベルカール
2022-10-18, 土, 晴, good, 22.266, 牛丼, サッカー, 背筋
2022-10-19, 日, 雲, tired, 21.591, とん丼, スキー, デッドリフト
2022-10-20, 月, 雨, awesome, -0.773, ハンバーガー, ラクロス, ダンベルカール
2022-10-21, 火, 晴, good, 4.216, ししゃも, サッカー, ダンベルカール
2022-10-22, 水, 雨, awesome, 8.792, ハンバーガー, ラグビー, ダンベルカール
2022-10-23, 木, 雨, tired, -1.344, ハンバーガー, バスケ, プルダウン
2022-10-24, 金, 雲, exhausted, 6.395, 天丼, テニス, 背筋
2022-10-25, 土, 雲, soso, 7.146, ハンバーガー, スキー, ラットプルダウン
2022-10-26, 日, 雷雨, soso, -5.124, 天丼, バレーボール, デッドリフト
2022-10-27, 月, 晴, good, -5.637, とん丼, バスケ, 腹筋
2022-10-28, 火, 晴, soso, 26.653, 天丼, ラグビー, ダンベルカール
2022-10-29, 水, 晴, exhausted, 8.256, ししゃも, スキー, アームカール
2022-10-30, 木, 晴, awesome, 16.109, ししゃも, テニス, ラットプルダウン
2022-10-31, 金, 雨, awesome, 7.200, ハンバーガー, サッカー, ダンベルカール
2022-11-01, 土, 雷雨, bad, 24.231, とん丼, ラグビー, デッドリフト
2022-11-02, 日, 雷雨, exhausted, 11.857, とん丼, サッカー, 腹筋
2022-11-03, 月, 晴, bad, -5.123, とん丼, 野球, 背筋
2022-11-04, 火, 雲, tired, 16.246, とん丼, スキー, プルダウン
2022-11-05, 水, 雷雨, awesome, 4.873, トンカツ, バスケ, ラットプルダウン
2022-11-06, 木, 雲, bad, 14.361, 牛丼, ラグビー, ダンベルカール
2022-11-07, 金, 雲, good, 20.840, ししゃも, サッカー, 腹筋
2022-11-08, 土, 晴, exhausted, 7.464, ハンバーガー, バレーボール, プルダウン
2022-11-09, 日, 雷雨, bad, 28.666, ハンバーガー, ラクロス, ダンベルカール
2022-11-10, 月, 雷雨, awesome, 17.266, とん丼, テニス, プルダウン
2022-11-11, 火, 雷雨, good, 26.708, トンカツ, ラクロス, 腹筋
2022-11-12, 水, 晴, awesome, 17.134, ししゃも, ラグビー, アームカール
2022-11-13, 木, 雨, good, 13.620, とん丼, ラグビー, ダンベルカール
2022-11-14, 金, 雷雨, exhausted, 19.171, ししゃも, サッカー, デッドリフト
2022-11-15, 土, 晴, bad, 26.854, ししゃも, テニス, アームカール
2022-11-16, 日, 雲, good, -0.043, トンカツ, バスケ, ラットプルダウン
2022-11-17, 月, 雲, soso, 7.660, ししゃも, バレーボール, デッドリフト
2022-11-18, 火, 雲, good, -5.572, とん丼, ラクロス, ラットプルダウン
2022-11-19, 水, 雨, bad, -4.961, 天丼, バスケ, 背筋
2022-11-20, 木, 晴, good, 17.357, ハンバーガー, 野球, デッドリフト
2022-11-21, 金, 雲, good, 14.847, ししゃも, ラグビー, デッドリフト
2022-11-22, 土, 雨, tired, 0.331, トンカツ, バレーボール, プルダウン
2022-11-23, 日, 雨, exhausted, 6.355, 天丼, サッカー, プルダウン
2022-11-24, 月, 雲, exhausted, 1.640, 牛丼, サッカー, 背筋
2022-11-25, 火, 雷雨, exhausted, 9.101, 天丼, スキー, デッドリフト
2022-11-26, 水, 雨, awesome, -8.101, ししゃも, バレーボール, ダンベルカール
2022-11-27, 木, 雷雨, good, 9.825, トンカツ, テニス, 腹筋
2022-11-28, 金, 雲, good, 7.607, ハンバーガー, 野球, ラットプルダウン
2022-11-29, 土, 雨, bad, -3.755, トンカツ, 野球, アームカール
2022-11-30, 日, 雷雨, exhausted, 24.611, とん丼, 野球, デッドリフト
2022-12-01, 月, 雷雨, bad, 1.087, とん丼, ラグビー, デッドリフト
